state,year,quarter,transaction_type,transaction_count,transaction_amount
gujarat,2023,4,Recharge & bill payments,47046378,47786850776.0
gujarat,2023,4,Financial Services,271611,349727923.0
gujarat,2023,4,Others,378032,254647715.0
gujarat,2024,2,Merchant payments,437221639,222449503863.0
gujarat,2024,2,Peer-to-peer payments,199501081,638163102162.0
gujarat,2024,2,Recharge & bill payments,52968092,49178909419.0
gujarat,2024,2,Financial Services,320563,459744596.0
gujarat,2024,2,Others,383778,373786893.0
gujarat,2024,3,Merchant payments,476512894,238978729415.0
gujarat,2024,3,Peer-to-peer payments,225649266,671907062380.0
gujarat,2024,3,Recharge & bill payments,54584624,51775029765.0
gujarat,2024,3,Financial Services,384648,514500536.0
gujarat,2024,3,Others,309818,376066005.0
gujarat,2024,1,Merchant payments,366409312,201682534095.0
gujarat,2024,1,Peer-to-peer payments,187792836,618453750215.0
gujarat,2024,1,Recharge & bill payments,51744007,50813658532.0
gujarat,2024,1,Financial Services,273979,398254841.0
gujarat,2024,1,Others,356537,271267241.0
gujarat,2024,4,Merchant payments,530043047,271052844680.0
gujarat,2024,4,Peer-to-peer payments,244109941,750880785528.0
gujarat,2024,4,Recharge & bill payments,51838504,53102559360.0
gujarat,2024,4,Financial Services,1091610,557971100.0
gujarat,2024,4,Others,291864,420340754.0
kerala,2022,2,Merchant payments,55730158,34395023155.77253
kerala,2022,2,Peer-to-peer payments,35630060,112813716119.4625
kerala,2022,2,Recharge & bill payments,14701207,7230489227.091859
kerala,2022,2,Financial Services,110336,133436809.9132271
kerala,2022,2,Others,193561,123664236.88435228
kerala,2022,3,Merchant payments,64984061,37852759989.759125
kerala,2022,3,Peer-to-peer payments,38774832,116414003145.11606
kerala,2022,3,Recharge & bill payments,15289755,7709237374.351864
kerala,2022,3,Financial Services,146673,162861560.07391134
kerala,2022,3,Others,167583,121557246.12854591
kerala,2022,1,Merchant payments,47778743,28685388646.415367
kerala,2022,1,Peer-to-peer payments,33089518,104623270223.31714
kerala,2022,1,Recharge & bill payments,14042317,6373570715.969071
kerala,2022,1,Financial Services,134370,158926455.91425735
kerala,2022,1,Others,236017,147786423.0782508
kerala,2022,4,Merchant payments,74647115,40607857085.646095
kerala,2022,4,Peer-to-peer payments,42471676,124564727703.60559
kerala,2022,4,Recharge & bill payments,15520670,8075692517.275558
kerala,2022,4,Financial Services,164334,191307058.1462068
kerala,2022,4,Others,156673,120224235.03622031
kerala,2020,2,Recharge & bill payments,7709714,2452435028.9249372
kerala,2020,2,Peer-to-peer payments,5603046,21309983654.739
kerala,2020,2,Merchant payments,2888260,2075701451.3627596
kerala,2020,2,Financial Services,40501,32921115.845954426
kerala,2020,2,Others,46446,23037227.727544237
kerala,2020,3,Peer-to-peer payments,8590587,33346812213.798676
kerala,2020,3,Recharge & bill payments,7932950,2688361345.204546
kerala,2020,3,Merchant payments,5065205,4016995193.6035366
kerala,2020,3,Financial Services,94130,76828720.82445312
kerala,2020,3,Others,75808,35153178.52298187
kerala,2020,1,Peer-to-peer payments,6634439,22862907701.60516
kerala,2020,1,Recharge & bill payments,5507580,1716538277.3696735
kerala,2020,1,Merchant payments,3485036,1810329140.1843734
kerala,2020,1,Financial Services,38050,17160614.593254916
kerala,2020,1,Others,68417,44149097.18179157
kerala,2020,4,Peer-to-peer payments,12941135,45686395927.74489
kerala,2020,4,Merchant payments,10990709,7695667406.723909
kerala,2020,4,Recharge & bill payments,9167428,3238199947.525463
kerala,2020,4,Financial Services,73833,69202344.44095232
kerala,2020,4,Others,115082,65791020.57617174
kerala,2021,2,Peer-to-peer payments,17026648,58152644526.04467
kerala,2021,2,Merchant payments,16135060,11263178335.980885
kerala,2021,2,Recharge & bill payments,13809151,4645548909.798975
kerala,2021,2,Financial Services,88830,88370679.95309764
kerala,2021,2,Others,131344,77063984.37888283
kerala,2021,3,Merchant payments,25402350,17877677018.10737
kerala,2021,3,Peer-to-peer payments,23378091,78598482305.73877
kerala,2021,3,Recharge & bill payments,13979407,5008396079.412957
kerala,2021,3,Financial Services,85730,101460242.2623948
kerala,2021,3,Others,182688,100146127.60812962
kerala,2021,1,Peer-to-peer payments,16209203,55336812492.74641
kerala,2021,1,Merchant payments,16105923,10058436408.184261
kerala,2021,1,Recharge & bill payments,9837385,3732534739.0436296
kerala,2021,1,Financial Services,68012,69655547.76092248
kerala,2021,1,Others,95819,63530974.15939384
kerala,2021,4,Merchant payments,38574904,24589454633.018272
kerala,2021,4,Peer-to-peer payments,29075528,92774490034.55844
kerala,2021,4,Recharge & bill payments,13781815,5689390023.204552
kerala,2021,4,Financial Services,108232,128238698.74055986
kerala,2021,4,Others,283262,160563553.84187678
kerala,2023,2,Merchant payments,90195971,49220348954.0
kerala,2023,2,Peer-to-peer payments,48068911,146558117198.0
kerala,2023,2,Recharge & bill payments,17613119,11702913951.0
kerala,2023,2,Financial Services,162540,193012060.0
kerala,2023,2,Others,130076,122278822.0
kerala,2023,3,Merchant payments,100971920,54395884988.0
kerala,2023,3,Peer-to-peer payments,51765006,153333984681.0
kerala,2023,3,Recharge & bill payments,17617414,12247443070.0
kerala,2023,3,Financial Services,186185,243267285.0
kerala,2023,3,Others,118126,112033305.0
kerala,2023,1,Merchant payments,84583249,44370168231.0
kerala,2023,1,Peer-to-peer payments,46080274,138477919269.0
kerala,2023,1,Recharge & bill payments,16629085,10446589963.0
kerala,2023,1,Financial Services,160843,201389795.0
kerala,2023,1,Others,168114,141022419.0
kerala,2023,4,Merchant payments,108137761,55180695119.0
kerala,2023,4,Peer-to-peer payments,54694399,156361217618.0
kerala,2023,4,Recharge & bill payments,16678550,13074043821.0
kerala,2023,4,Financial Services,225961,270144459.0
kerala,2023,4,Others,106422,99220448.0
kerala,2024,2,Merchant payments,121221009,63702446188.0
kerala,2024,2,Peer-to-peer payments,56642113,163601027548.0
kerala,2024,2,Recharge & bill payments,16678867,14261447047.0
kerala,2024,2,Financial Services,243874,344607925.0
kerala,2024,2,Others,86604,94293887.0
kerala,2024,3,Merchant payments,133203180,69317965409.0
kerala,2024,3,Peer-to-peer payments,64012538,174589592514.0
kerala,2024,3,Recharge & bill payments,17076750,13872380762.0
kerala,2024,3,Financial Services,307546,408385812.0
kerala,2024,3,Others,95444,113706812.0
kerala,2024,1,Merchant payments,110514883,56336344201.0
kerala,2024,1,Peer-to-peer payments,54327957,156296863144.0
kerala,2024,1,Recharge & bill payments,16331869,14085091643.0
kerala,2024,1,Financial Services,200007,279404679.0
kerala,2024,1,Others,89250,80271071.0
kerala,2024,4,Merchant payments,145653590,72346901392.0
kerala,2024,4,Peer-to-peer payments,69815574,186965241113.0
kerala,2024,4,Recharge & bill payments,16537561,13747095313.0
kerala,2024,4,Financial Services,1014940,467808987.0
kerala,2024,4,Others,90776,112923761.0
arunachal-pradesh,2022,2,Peer-to-peer payments,1751568,7627061474.687715
arunachal-pradesh,2022,2,Merchant payments,1108353,1255513517.3639429
arunachal-pradesh,2022,2,Recharge & bill payments,688770,241162643.19480157
arunachal-pradesh,2022,2,Financial Services,2466,4063469.0998270046
arunachal-pradesh,2022,2,Others,5768,3864269.879579009
arunachal-pradesh,2022,3,Peer-to-peer payments,1967086,7365427284.274204
arunachal-pradesh,2022,3,Merchant payments,1316326,1413247143.4889917
arunachal-pradesh,2022,3,Recharge & bill payments,649322,238448083.80779752
arunachal-pradesh,2022,3,Financial Services,1997,4763324.776043448
arunachal-pradesh,2022,3,Others,4687,3224948.7015704075
arunachal-pradesh,2022,1,Peer-to-peer payments,1403584,6670641250.45945
arunachal-pradesh,2022,1,Merchant payments,720803,917155358.7177179
arunachal-pradesh,2022,1,Recharge & bill payments,670576,231933129.00412333
arunachal-pradesh,2022,1,Financial Services,3053,3359625.792926075
arunachal-pradesh,2022,1,Others,6052,5002264.113148138
arunachal-pradesh,2022,4,Peer-to-peer payments,2251135,7768088687.67791
arunachal-pradesh,2022,4,Merchant payments,1704968,1669602212.9174638
arunachal-pradesh,2022,4,Recharge & bill payments,669151,239412553.61214688
arunachal-pradesh,2022,4,Financial Services,2617,3785469.3993366556
arunachal-pradesh,2022,4,Others,4838,4020773.8953960314
arunachal-pradesh,2020,2,Recharge & bill payments,522495,145198528.22961134
arunachal-pradesh,2020,2,Peer-to-peer payments,247861,1630654426.0441835
arunachal-pradesh,2020,2,Merchant payments,35169,46446966.612447515
arunachal-pradesh,2020,2,Financial Services,1310,2655507.6964110374
arunachal-pradesh,2020,2,Others,1939,1761404.4023099935
arunachal-pradesh,2020,3,Recharge & bill payments,514907,153463816.21184397
arunachal-pradesh,2020,3,Peer-to-peer payments,370418,2361603431.37578
arunachal-pradesh,2020,3,Merchant payments,72736,88145178.69272713
arunachal-pradesh,2020,3,Financial Services,1761,4030599.9171272423
arunachal-pradesh,2020,3,Others,3005,2695539.3607389224
arunachal-pradesh,2020,1,Recharge & bill payments,329834,86011654.77474582
arunachal-pradesh,2020,1,Peer-to-peer payments,203429,1263912288.4066367
arunachal-pradesh,2020,1,Merchant payments,31181,28553052.133918796
arunachal-pradesh,2020,1,Financial Services,470,337812.94816169393
arunachal-pradesh,2020,1,Others,2261,2943873.0666838237
arunachal-pradesh,2020,4,Peer-to-peer payments,522019,3254744938.4105625
arunachal-pradesh,2020,4,Recharge & bill payments,513895,152389181.21743062
arunachal-pradesh,2020,4,Merchant payments,167387,156682926.02384603
arunachal-pradesh,2020,4,Financial Services,1749,2391651.8783250954
arunachal-pradesh,2020,4,Others,4079,4055324.315454754
arunachal-pradesh,2021,2,Peer-to-peer payments,762946,4000960152.0755496
arunachal-pradesh,2021,2,Recharge & bill payments,556680,165579844.25105897
arunachal-pradesh,2021,2,Merchant payments,243375,283709438.5363142
arunachal-pradesh,2021,2,Financial Services,1582,2761076.7934988844
arunachal-pradesh,2021,2,Others,3755,3415105.3379601175
arunachal-pradesh,2021,3,Peer-to-peer payments,986088,5033603845.032885
arunachal-pradesh,2021,3,Recharge & bill payments,600102,187390578.30403775
arunachal-pradesh,2021,3,Merchant payments,314658,449869060.7842621
arunachal-pradesh,2021,3,Financial Services,1934,3348547.8272713376
arunachal-pradesh,2021,3,Others,4185,3912143.3503634185
arunachal-pradesh,2021,1,Peer-to-peer payments,566209,3460488558.9436507
arunachal-pradesh,2021,1,Recharge & bill payments,450649,142358376.9003836
arunachal-pradesh,2021,1,Merchant payments,155966,204958020.0891498
arunachal-pradesh,2021,1,Financial Services,1558,2672460.4740365944
arunachal-pradesh,2021,1,Others,3074,3301662.6094231335
arunachal-pradesh,2021,4,Peer-to-peer payments,1227616,6022733378.120082
arunachal-pradesh,2021,4,Recharge & bill payments,633248,207784816.33218512
arunachal-pradesh,2021,4,Merchant payments,521447,704195694.9939187
arunachal-pradesh,2021,4,Financial Services,2386,3933557.2795471298
arunachal-pradesh,2021,4,Others,5901,4862905.885615055
arunachal-pradesh,2023,2,Peer-to-peer payments,4883817,15695323405.0
arunachal-pradesh,2023,2,Merchant payments,4091876,3651614280.0
arunachal-pradesh,2023,2,Recharge & bill payments,1374689,447452168.0
arunachal-pradesh,2023,2,Financial Services,3392,5815474.0
arunachal-pradesh,2023,2,Others,6714,5493337.0
arunachal-pradesh,2023,3,Peer-to-peer payments,5889357,16351752522.0
arunachal-pradesh,2023,3,Merchant payments,5451474,4277046551.0
arunachal-pradesh,2023,3,Recharge & bill payments,1450780,482412481.0
arunachal-pradesh,2023,3,Financial Services,4825,11365670.0
arunachal-pradesh,2023,3,Others,5997,4813862.0
arunachal-pradesh,2023,1,Peer-to-peer payments,3879583,13170741327.0
arunachal-pradesh,2023,1,Merchant payments,2922784,2802762028.0
arunachal-pradesh,2023,1,Recharge & bill payments,1229475,409663161.0
arunachal-pradesh,2023,1,Financial Services,4142,6310412.0
arunachal-pradesh,2023,1,Others,6841,5101526.0
arunachal-pradesh,2023,4,Peer-to-peer payments,6678381,18554712209.0
arunachal-pradesh,2023,4,Merchant payments,6435278,5043099494.0
arunachal-pradesh,2023,4,Recharge & bill payments,1491471,515181105.0
arunachal-pradesh,2023,4,Financial Services,5573,11079378.0
arunachal-pradesh,2023,4,Others,7039,4727608.0
arunachal-pradesh,2024,2,Merchant payments,9567105,6815204405.0
arunachal-pradesh,2024,2,Peer-to-peer payments,8120757,22271137791.0
arunachal-pradesh,2024,2,Recharge & bill payments,1776684,595957635.0
arunachal-pradesh,2024,2,Financial Services,7896,20769976.0
arunachal-pradesh,2024,2,Others,5930,3281823.0
arunachal-pradesh,2024,3,Merchant payments,12464040,7709848647.0
arunachal-pradesh,2024,3,Peer-to-peer payments,10083155,23214155044.0
arunachal-pradesh,2024,3,Recharge & bill payments,1886589,653172013.0
arunachal-pradesh,2024,3,Financial Services,8170,21220623.0
arunachal-pradesh,2024,3,Others,5188,3560378.0
arunachal-pradesh,2024,1,Merchant payments,7491171,5669482843.0
arunachal-pradesh,2024,1,Peer-to-peer payments,7238315,19793142980.0
arunachal-pradesh,2024,1,Recharge & bill payments,1664938,568014875.0
arunachal-pradesh,2024,1,Financial Services,6408,13072238.0
arunachal-pradesh,2024,1,Others,5582,3331540.0
arunachal-pradesh,2024,4,Merchant payments,14117429,8515314488.0
arunachal-pradesh,2024,4,Peer-to-peer payments,10758583,25848886063.0
arunachal-pradesh,2024,4,Recharge & bill payments,1886780,695358159.0
arunachal-pradesh,2024,4,Financial Services,25593,16838759.0
arunachal-pradesh,2024,4,Others,5072,3489404.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Merchant payments,3346697,1536859131.3374817
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Peer-to-peer payments,1861799,5078832140.606572
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Recharge & bill payments,539562,372921225.4254243
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Financial Services,1849,2131607.7226029015
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Others,9864,4415675.718757721
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Merchant payments,3777156,1705567002.0586467
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Peer-to-peer payments,2086741,5382949597.510585
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Recharge & bill payments,592431,425206924.5270094
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Financial Services,2237,3194409.939898855
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Others,7056,3729425.46329771
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Merchant payments,2507246,1227972829.6970267
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Peer-to-peer payments,1745454,4674787017.541661
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Recharge & bill payments,538134,326296370.82357025
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Financial Services,2574,2661345.5534556974
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Others,9395,5330803.646676767
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Merchant payments,4415771,1889046056.1988354
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Peer-to-peer payments,2215052,5737539058.403507
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Recharge & bill payments,548795,426040023.1105018
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Financial Services,2495,3169199.262533775
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Others,7472,3846409.1057498828
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Recharge & bill payments,525974,178877986.7248658
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Peer-to-peer payments,323909,1052118443.3664523
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Merchant payments,118801,68938500.71228051
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Financial Services,1826,993268.2971840606
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,2642,1448254.787275234
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Recharge & bill payments,455603,201223380.1868608
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Peer-to-peer payments,419524,1401020928.2319155
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Merchant payments,257572,143497844.49072367
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Financial Services,1635,1778864.0123306382
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,3978,2268098.077531771
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Recharge & bill payments,407577,153340696.30393675
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Peer-to-peer payments,329005,1119439489.5005136
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Merchant payments,137040,66713356.798143014
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Financial Services,668,418783.1260904173
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,4289,2851043.563834071
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Peer-to-peer payments,666995,2153786522.547576
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Merchant payments,631443,316510115.80515665
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Recharge & bill payments,509971,224246669.7783347
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Financial Services,2453,1683959.5099964456
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,6929,4283833.187441602
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Peer-to-peer payments,843550,2512913026.4279447
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Merchant payments,802899,430487473.930562
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Recharge & bill payments,471136,208762964.0120024
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Financial Services,1826,1763792.6506419359
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Others,5672,3741204.3977531465
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Merchant payments,1312241,706774071.9381688
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Peer-to-peer payments,1262732,3339347400.0643554
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Recharge & bill payments,544322,253199754.8745275
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Financial Services,2065,2252116.636459231
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Others,8110,4365759.277996017
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Peer-to-peer payments,768921,2379220756.2230163
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Merchant payments,705821,367522132.38063604
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Recharge & bill payments,442926,213177144.73200977
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Financial Services,2243,1930008.9716834244
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Others,5333,3782868.8861592514
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Merchant payments,2013673,1058989463.1650428
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Peer-to-peer payments,1577168,4202291071.7106133
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Recharge & bill payments,551618,294991582.16815025
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Financial Services,2909,3159306.4175118254
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Others,11717,6407962.869342193
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,Merchant payments,8331573,3135694669.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,Peer-to-peer payments,3962990,9804533561.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,Recharge & bill payments,1046280,800283519.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,Financial Services,3985,4431276.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,Others,12287,5595163.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,Merchant payments,9582597,3564710651.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,Peer-to-peer payments,4630867,10642329946.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,Recharge & bill payments,1139193,878917740.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,Financial Services,5572,5268269.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,Others,12099,4839857.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,Merchant payments,7184933,2778820380.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,Peer-to-peer payments,3623830,9079653826.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,Recharge & bill payments,979503,746971431.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,Financial Services,3546,2855684.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,Others,12173,5789879.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Merchant payments,11765508,4318758826.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Peer-to-peer payments,5347152,12234383845.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Recharge & bill payments,1169931,991997355.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Financial Services,5597,7765262.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,Others,14185,5154679.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Merchant payments,15510300,5152049102.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Peer-to-peer payments,6493955,14085735502.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Recharge & bill payments,1370838,1073613414.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Financial Services,7715,10300178.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,Others,10307,7294515.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Merchant payments,16778218,5563348577.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Peer-to-peer payments,7251757,14881287713.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Recharge & bill payments,1397428,1094723407.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Financial Services,10550,15369479.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,Others,8317,9902390.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Merchant payments,13631073,4791513247.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Peer-to-peer payments,6113627,13576602170.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Recharge & bill payments,1353851,1135863865.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Financial Services,6748,10924778.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,Others,9710,4292265.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Merchant payments,19213230,6331132984.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Peer-to-peer payments,7882319,16487512787.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Recharge & bill payments,1336160,1107688213.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Financial Services,25423,12601733.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,Others,6568,6285744.0
meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877
meghalaya,2022,2,Merchant payments,591364,714995836.5962032
meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103926
meghalaya,2022,2,Financial Services,1880,2406087.095158501
meghalaya,2022,2,Others,5844,4192522.344518611
meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962
meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
meghalaya,2022,3,Financial Services,3504,3106775.3857113793
meghalaya,2022,3,Others,8604,5329459.165683068
meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157
meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045
meghalaya,2022,1,Merchant payments,405859,563004043.9315958
meghalaya,2022,1,Financial Services,2134,3019251.8598936894
meghalaya,2022,1,Others,6218,5116238.235718384
meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.3339405
meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
meghalaya,2022,4,Financial Services,3544,3564357.119764914
meghalaya,2022,4,Others,7124,4671532.630633753
meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696
meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111593
meghalaya,2020,2,Merchant payments,46014,48980521.41595118
meghalaya,2020,2,Financial Services,1186,2944583.114737345
meghalaya,2020,2,Others,3263,2488953.643832149
meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674
meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106
meghalaya,2020,3,Merchant payments,55595,67511647.1349487
meghalaya,2020,3,Financial Services,1587,4049966.8133478058
meghalaya,2020,3,Others,3465,2821792.5880408054
meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793
meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935763
meghalaya,2020,1,Merchant payments,57245,44125206.34755945
meghalaya,2020,1,Financial Services,473,402779.89033132966
meghalaya,2020,1,Others,2329,2207471.061039081
meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504
meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670543
meghalaya,2020,4,Merchant payments,111471,115136797.58942303
meghalaya,2020,4,Financial Services,1809,2774557.112070617
meghalaya,2020,4,Others,4470,3678221.666272167
meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258
meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.7970467
meghalaya,2021,2,Merchant payments,147406,173894963.00439677
meghalaya,2021,2,Financial Services,1766,2306496.854595862
meghalaya,2021,2,Others,4052,3342835.5268340455
meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644
meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004
meghalaya,2021,3,Merchant payments,199427,270311210.8907223
meghalaya,2021,3,Financial Services,1556,2379067.1150075165
meghalaya,2021,3,Others,5045,3937887.553600684
meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.3188953
meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726
meghalaya,2021,1,Merchant payments,108805,147747773.01896822
meghalaya,2021,1,Financial Services,1777,3981898.0457751974
meghalaya,2021,1,Others,3437,2941223.950049905
meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197
meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137
meghalaya,2021,4,Merchant payments,314445,442464385.0377933
meghalaya,2021,4,Financial Services,1989,2464327.9242311358
meghalaya,2021,4,Others,6756,5348877.036531466
meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
meghalaya,2023,2,Merchant payments,1701913,1698962028.0
meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
meghalaya,2023,2,Financial Services,4075,4633858.0
meghalaya,2023,2,Others,6841,4701930.0
meghalaya,2023,3,Peer-to-peer payments,2926582,9081363888.0
meghalaya,2023,3,Merchant payments,2199365,1940467487.0
meghalaya,2023,3,Recharge & bill payments,893594,376288929.0
meghalaya,2023,3,Financial Services,4709,4394372.0
meghalaya,2023,3,Others,5592,4118404.0
meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
meghalaya,2023,1,Merchant payments,1232691,1407372935.0
meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
meghalaya,2023,1,Financial Services,3991,4692287.0
meghalaya,2023,1,Others,6863,4914284.0
meghalaya,2023,4,Peer-to-peer payments,3588204,11051189244.0
meghalaya,2023,4,Merchant payments,2747430,2399606416.0
meghalaya,2023,4,Recharge & bill payments,919773,412031812.0
meghalaya,2023,4,Financial Services,6221,6157396.0
meghalaya,2023,4,Others,6756,4073824.0
meghalaya,2024,2,Merchant payments,5265188,3372146485.0
meghalaya,2024,2,Peer-to-peer payments,4738246,12947440379.0
meghalaya,2024,2,Recharge & bill payments,1072381,456611422.0
meghalaya,2024,2,Financial Services,8054,15137347.0
meghalaya,2024,2,Others,5792,3278461.0
meghalaya,2024,3,Merchant payments,5874164,3573771290.0
